latitude;longitude;date
-2.169;112.827;39621
-2.173;112.802;39621
-1.367;113.47;39621
-1.37;113.448;39621
-1.359;113.464;39621
-0.467;117.583;39621
0.077;116.054;39621
-0.465;117.584;39621
-0.466;117.595;39621
-3.289;113.949;39621
1.636;109.265;39622
1.526;109.609;39622
1.525;109.62;39622
1.522;109.613;39622
1.499;109.568;39622
1.425;109.122;39622
1.263;109.227;39622
1.262;109.237;39622
1.091;109.282;39622
0.373;109.088;39622
0.341;109.043;39622
-0.16;111.939;39622
0.086;109.926;39622
-0.512;112.212;39622
-0.506;112.207;39622
-1.017;110.269;39622
-2.007;110.53;39622
-2.01;110.524;39622
-2.466;110.529;39622
-2.524;110.679;39622
-3.087;112.536;39622
-3.293;113.943;39622
-2.471;112.939;39622
-2.831;110.426;39622
-2.413;112.557;39622
-2.7;110.567;39622
-2.691;110.565;39622
-2.692;110.556;39622
-2.683;110.555;39622
-2.684;110.546;39622
-2.535;111.447;39622
-2.658;110.533;39622
-2.66;110.524;39622
-2.557;110.54;39622
-2.181;112.819;39622
-2.255;111.417;39622
-1.998;110.388;39622
-1.989;110.387;39622
-1.818;110.495;39622
-1.845;110.17;39622
-1.781;110.105;39622
-1.728;110.092;39622
-1.73;110.083;39622
-1.091;110.362;39622
-1.074;109.963;39622
-0.371;109.288;39622
0.018;109.307;39622
0.052;109.278;39622
0.641;112.061;39622
0.338;109.037;39622
0.373;109.086;39622
0.625;108.977;39622
0.652;108.976;39622
0.698;109.042;39622
0.702;108.942;39622
0.701;108.933;39622
1.084;109.289;39622
1.082;109.28;39622
1.091;109.279;39622
1.156;109.209;39622
1.173;109.206;39622
1.251;109.235;39622
1.249;109.226;39622
1.267;109.287;39622
1.26;109.233;39622
1.429;109.772;39622
1.428;109.762;39622
1.382;109.118;39622
1.38;109.109;39622
1.491;109.563;39622
1.509;109.625;39622
1.508;109.616;39622
1.5;109.562;39622
1.517;109.614;39622
1.515;109.605;39622
1.45;109.148;39622
1.449;109.139;39622
1.526;109.613;39622
1.524;109.604;39622
1.457;109.138;39622
1.456;109.129;39622
1.461;109.101;39622
1.47;109.1;39622
1.582;109.488;39622
1.528;109.112;39622
1.594;109.505;39622
1.632;109.265;39622
1.631;109.256;39622
1.641;109.263;39622
1.64;109.254;39622
1.685;109.312;39622
1.788;109.382;39622
1.784;109.355;39622
1.782;109.346;39622
-0.46;117.59;39623
-0.468;117.577;39623
-0.47;117.589;39623
-3.289;113.952;39623
-3.288;113.945;39623
-1.384;113.494;39623
-1.386;113.484;39623
-1.36;113.459;39623
-0.466;117.592;39623
-0.468;117.582;39623
-1.404;110.472;39623
0.092;117.469;39623
1.523;109.617;39623
1.521;109.6;39623
1.528;109.611;39623
-0.473;117.59;39623
-0.475;117.573;39623
-0.339;117.418;39623
1.452;117.213;39623
2.688;117.498;39623
1.537;109.626;39623
1.521;109.623;39623
-0.46;117.588;39623
-0.462;117.596;39623
1.684;109.315;39624
1.637;109.261;39624
1.572;109.516;39624
1.53;109.612;39624
1.529;109.621;39624
1.51;109.747;39624
1.521;109.61;39624
1.52;109.619;39624
1.499;109.57;39624
1.463;109.688;39624
1.458;109.659;39624
1.457;109.668;39624
1.456;109.677;39624
1.451;109.585;39624
1.44;109.657;39624
1.413;109.717;39624
1.452;109.141;39624
1.261;109.811;39624
0.97;109.476;39624
0.978;109.23;39624
0.969;109.229;39624
0.941;109.234;39624
0.093;109.925;39624
0.082;109.996;39624
-0.387;111.988;39624
-0.389;111.998;39624
-0.095;109.323;39624
-0.21;109.355;39624
-1.075;109.968;39624
-1.408;110.478;39624
-1.409;110.487;39624
-1.388;110.095;39624
-2.459;110.232;39624
-2.682;110.561;39624
-3.292;113.947;39624
-3.294;113.956;39624
1.408;109.719;39624
1.42;109.717;39624
1.434;109.648;39624
1.465;109.779;39624
1.502;109.565;39624
1.533;109.61;39624
1.684;109.3;39624
-3.429;114.321;39624
-3.299;113.95;39624
-3.291;113.952;39624
-3.292;113.943;39624
-3.26;113.976;39624
-3.261;113.967;39624
-3.208;114.015;39624
-3.094;114.546;39624
-2.519;115.286;39624
-2.974;111.139;39624
-2.637;112.41;39624
-2.085;115.958;39624
-2.744;110.574;39624
-2.328;112.966;39624
-2.549;111.235;39624
-2.192;110.301;39624
-2.183;110.299;39624
-2.184;110.289;39624
-2.029;110.605;39624
-1.892;110.105;39624
-1.894;110.094;39624
-1.362;113.468;39624
-1.827;110.074;39624
-1.826;110.068;39624
-1.583;110.064;39624
-0.474;117.582;39624
-0.466;117.574;39624
-1.394;110.1;39624
-1.395;110.09;39624
0.105;117.47;39624
-0.312;111.934;39624
-0.493;109.248;39624
-0.495;109.236;39624
-0.483;109.246;39624
-0.225;109.554;39624
-0.106;109.317;39624
-0.095;109.321;39624
0.01;109.486;39624
0.072;109.856;39624
0.551;112.183;39624
0.404;110.58;39624
0.696;112.104;39624
0.705;112.103;39624
0.704;112.094;39624
0.775;112.068;39624
0.773;112.059;39624
0.333;109.033;39624
0.86;112.602;39624
0.859;112.593;39624
0.871;112.609;39624
0.869;112.6;39624
0.372;109.085;39624
0.652;109.119;39624
0.65;109.108;39624
0.632;108.983;39624
0.817;108.921;39624
1.002;109.067;39624
1.294;109.875;39624
1.392;109.71;39624
1.373;109.576;39624
1.367;109.114;39624
1.52;109.758;39624
1.518;109.748;39624
1.633;109.263;39624
1.631;109.252;39624
1.683;109.314;39624
1.681;109.303;39624
1.792;109.368;39624
1.79;109.357;39624
1.687;109.303;39624
1.635;109.265;39624
1.529;109.615;39624
1.508;109.56;39624
1.506;109.57;39624
1.441;109.66;39624
1.422;109.721;39624
1.412;109.72;39624
1.41;109.73;39624
1.459;109.146;39624
1.438;109.683;39625
-2.084;113.421;39625
-2.086;113.404;39625
-2.091;113.416;39625
-2.079;113.414;39625
-1.196;114.866;39625
-1.351;113.466;39625
-0.469;117.584;39625
-0.46;117.582;39625
0.094;117.466;39625
-0.042;112.011;39626
0.167;109.704;39626
-2.137;115.971;39626
-2.389;114.38;39626
-3.174;114.017;39626
-3.384;114.925;39626
-3.387;114.929;39626
-3.293;113.945;39626
-3.308;113.931;39626
-3.296;113.95;39626
-3.297;113.94;39626
-2.971;114.55;39626
-3.172;112.947;39626
-3.162;112.946;39626
-2.617;114.777;39626
-2.683;112.654;39626
-2.118;115.949;39626
-2.625;111.784;39626
-2.688;110.553;39626
-2.432;111.965;39626
-2.434;111.952;39626
-2.254;112.939;39626
-2.527;111.038;39626
-2.084;113.422;39626
-1.672;116.234;39626
-1.673;116.225;39626
-1.639;112.534;39626
-1.35;113.477;39626
-0.033;117.011;39626
0.356;116.128;39626
-0.271;110.388;39626
0.63;111.979;39626
0.081;117.476;39627
0.081;111.62;39628
-3.558;115.577;39628
-2.083;113.426;39628
-2.085;113.416;39628
-2.543;115.049;39628
-2.135;115.54;39628
-2.137;115.528;39628
-2.137;115.534;39628
-2.139;115.522;39628
-2.085;113.421;39628
0.764;112.549;39628
0.811;112.614;39628
0.808;112.596;39628
0.821;112.594;39628
0.91;112.921;39628
0.908;112.904;39628
-2.084;113.424;39628
-2.671;114.755;39629
-2.687;110.564;39629
-2.092;113.416;39629
-2.087;113.41;39629
2.154;117.503;39630
-2.078;115.956;39630
-2.086;113.437;39630
-2.557;115.051;39630
-2.672;115.022;39630
-2.706;114.712;39630
-2.079;113.427;39630
-2.08;113.418;39630
-3.319;113.912;39630
-2.925;116.31;39630
-2.927;116.292;39630
-2.087;115.947;39630
-2.081;113.422;39630
-2.085;113.416;39630
-0.615;116.763;39630
-0.618;116.758;39630
-0.126;116.445;39630
1.046;116.832;39630
-2.076;113.421;39630
-2.077;113.431;39630
-3.31;113.928;39631
-3.312;113.917;39631
-2.667;115.03;39631
-2.713;114.715;39631
-2.654;114.712;39631
-2.509;115.293;39631
-2.136;115.974;39631
-0.424;116.282;39631
-0.378;115.839;39631
-0.225;116.555;39631
-0.223;116.549;39631
-0.27;109.475;39631
-3.303;114.574;39632
-2.136;115.992;39633
-1.436;110.523;39633
-1.437;110.532;39633
-1.434;110.524;39633
-0.399;109.187;39633
-0.266;109.474;39633
-0.435;109.264;39635
-2.75;110.71;39635
-2.751;110.701;39635
-1.433;110.527;39635
-0.435;109.259;39635
-0.437;109.25;39635
1.504;109.563;39635
-3.311;113.917;39635
-0.433;109.258;39635
-0.437;109.232;39635
-0.446;109.255;39635
-0.431;109.253;39635
1.505;109.566;39635
-0.431;109.261;39635
-2.743;110.702;39635
1.506;109.564;39636
1.488;109.68;39636
0.968;109.482;39636
0.757;108.988;39636
0.372;109.089;39636
0.377;109.084;39636
-0.497;109.253;39636
-2.595;110.421;39636
-1.734;110.093;39636
0.819;117.593;39637
-1.434;110.532;39637
-1.435;110.522;39637
1.532;109.608;39637
-1.927;113.594;39637
-1.67;114.473;39637
-0.448;116.108;39637
-0.375;115.834;39637
-1.009;110.048;39637
-1.007;110.041;39637
0.701;117.685;39637
0.712;117.694;39637
0.818;117.591;39637
1.495;109.556;39637
0.376;109.09;39638
-2.654;111.366;39638
-2.91;111.234;39638
-0.467;117.592;39639
-0.468;117.582;39639
1.534;109.604;39639
0.093;111.622;39640
-2.82;112.7;39640
4.141;117.656;39642
1.515;109.752;39642
-2.466;111.166;39642
-2.467;111.16;39642
-0.849;117.267;39642
-0.22;111.931;39642
0.115;111.152;39642
1.499;109.566;39642
-1.014;110.267;39642
-3.627;114.71;39644
-3.629;114.696;39644
-3.627;114.703;39644
-3.553;114.907;39644
-3.304;114.803;39645
0.083;117.487;39646
-3.62;114.974;39646
-3.4;115.144;39646
-2.895;114.727;39646
-2.519;114.766;39646
0.089;117.489;39646
-2.712;110.339;39647
-3.31;113.92;39647
-3.312;113.91;39647
-3.298;113.94;39647
-3.264;113.967;39647
-1.592;110.06;39647
-1.434;110.531;39647
-1.435;110.522;39647
-1.404;110.475;39647
-1.028;110.276;39647
-1.038;110.204;39647
0.708;117.697;39647
1.293;109.598;39649
-2.69;110.378;39652
-2.692;110.366;39652
0.372;109.092;39652
-2.172;110.65;39653
-1.096;110.32;39653
-1.042;110.219;39653
-1.043;110.209;39653
-1.037;110.223;39653
-1.039;110.213;39653
-2.974;111.545;39653
-1.039;110.22;39654
-1.097;110.323;39654
-3.408;112.492;39654
-1.018;110.254;39654
0.755;112.447;39654
-3.374;112.619;39658
-2.873;111.089;39658
-2.42;111.941;39658
-2.422;111.928;39658
-2.197;110.107;39658
-1.935;110.106;39658
1.237;109.234;39658
-1.092;109.905;39659
-1.093;109.898;39659
-1.097;109.924;39659
2.1;117.577;39659
-2.794;111.288;39659
-2.79;111.299;39659
-2.397;111.398;39659
-2.395;111.41;39659
-2.397;111.39;39659
-1.213;109.917;39659
0.376;109.088;39659
-0.367;115.842;39660
-1.669;116.232;39660
-2.742;110.084;39660
-2.689;112.395;39660
-2.693;112.39;39660
-2.097;112.799;39660
-1.79;110.103;39660
-0.245;116.591;39660
-0.246;116.581;39660
-0.239;116.595;39660
-0.241;116.585;39660
-0.012;116.429;39660
-0.553;111.343;39660
-0.514;111.651;39660
-0.557;111.36;39660
0.303;116.957;39660
0.44;116.951;39660
0.711;117.687;39660
0.041;112.115;39660
0.04;112.111;39660
0.085;111.615;39660
0.314;112.464;39660
1.453;117.21;39660
1.455;109.771;39660
1.462;109.712;39660
1.457;109.683;39660
3.97;115.718;39660
3.968;115.709;39660
-0.84;109.744;39661
-1.752;110.329;39661
-1.776;110.109;39661
0.083;117.488;39661
-2.933;111.203;39661
-2.923;111.201;39661
-2.72;110.081;39661
-2.279;110.99;39661
-1.886;110.115;39661
-1.877;110.113;39661
-1.878;110.103;39661
-1.873;110.107;39661
-1.78;110.107;39661
-1.584;110.056;39661
-1.394;110.098;39661
-0.453;109.612;39661
-0.055;112.091;39661
-0.269;109.346;39661
0.772;112.326;39661
0.374;109.088;39661
0.962;111.971;39661
1.322;109.389;39661
-1.475;113.776;39662
-1.438;110.526;39662
-0.962;110.073;39662
-0.964;110.06;39662
-0.95;110.084;39662
-0.952;110.071;39662
-0.215;116.592;39662
0.629;112.284;39662
0.703;112.565;39662
0.712;112.56;39662
0.827;112.574;39662
0.821;112.568;39662
3.036;115.849;39662
3.07;115.843;39662
3.082;115.842;39662
3.08;115.827;39662
3.255;116.071;39662
3.253;116.057;39662
3.253;116.066;39662
3.251;116.053;39662
4.197;117.431;39662
-0.954;110.083;39662
0.584;110.758;39663
0.371;109.09;39663
-0.953;110.076;39663
-1.009;110.257;39663
-1.076;109.963;39663
-1.17;109.974;39663
-1.389;110.102;39663
-1.39;110.112;39663
-1.889;110.111;39663
-1.989;110.368;39663
-2.534;111.313;39663
-2.53;110.788;39663
-2.531;110.799;39663
-2.705;110.301;39663
-0.957;110.066;39663
-2.912;111.646;39663
-2.884;110.431;39663
-2.529;110.795;39663
-2.53;110.786;39663
-2.534;110.759;39663
-2.425;110.362;39663
-2.258;110.307;39663
-2.249;110.306;39663
-2.068;110.416;39663
-1.748;110.076;39663
-1.393;110.113;39663
-1.395;110.104;39663
-1.352;110.144;39663
-1.034;110.301;39663
-0.966;110.076;39663
-0.967;110.067;39663
-0.957;110.075;39663
-0.819;109.819;39663
-0.477;110.532;39663
-0.478;110.523;39663
-0.552;109.304;39663
-0.542;109.303;39663
-0.381;109.537;39663
-0.343;109.226;39663
-0.272;109.323;39663
-0.145;109.321;39663
0.014;110.105;39663
0.013;110.096;39663
0.003;109.711;39663
0.082;110.071;39663
0.081;110.062;39663
0.563;110.463;39663
0.639;110.607;39663
0.637;110.598;39663
0.648;110.605;39663
0.673;110.656;39663
0.658;110.298;39663
0.716;110.055;39663
0.832;110.352;39663
0.831;110.343;39663
1.082;109.721;39663
1.214;109.235;39663
1.444;109.777;39663
1.442;109.77;39663
-0.955;110.079;39663
2.152;117.501;39664
0.102;117.477;39664
0.111;117.476;39664
0.11;117.467;39664
2.651;117.67;39664
1.539;109.61;39664
0.312;116.284;39664
0.311;116.277;39664
2.271;118.063;39664
4.225;117.379;39664
4.222;117.359;39664
4.223;117.374;39664
4.243;117.249;39664
1.544;109.629;39664
0.106;117.469;39664
0.104;117.478;39664
1.535;109.611;39665
1.534;109.621;39665
0.032;116.163;39665
0.699;111.528;39665
0.551;112.344;39665
0.471;112.881;39665
-0.094;116.704;39665
0.479;112.704;39665
0.509;112.375;39665
0.817;109.002;39665
0.376;109.089;39665
-0.127;109.314;39665
-0.174;109.279;39665
-0.858;109.778;39665
-0.864;109.771;39665
-0.956;110.076;39665
-0.965;110.008;39665
-0.966;110.017;39665
-0.992;110.061;39665
-1.022;110.265;39665
-1;110.063;39665
-1.393;110.105;39665
-2.265;113.821;39665
-2.583;111.671;39665
-2.714;111.622;39665
-2.722;110.303;39665
-2.967;111.592;39665
-1.381;110.103;39665
-1.012;110.254;39665
1.51;109.57;39665
1.509;109.558;39665
1.538;109.617;39665
1.537;109.605;39665
-3.091;113.533;39665
-3.064;112.692;39665
-3.066;112.682;39665
-3.055;112.691;39665
-2.683;114.964;39665
-2.637;115.034;39665
-2.613;115.012;39665
-2.6;114.845;39665
-2.601;114.837;39665
-2.56;115.053;39665
-2.566;115.008;39665
-2.516;115.297;39665
-2.591;114.773;39665
-2.525;115.039;39665
-2.56;114.796;39665
-2.551;114.795;39665
-2.538;114.757;39665
-2.529;114.755;39665
-2.969;111.583;39665
-2.97;111.572;39665
-2.967;111.588;39665
-2.969;111.577;39665
-2.485;114.871;39665
-2.358;115.436;39665
-2.353;111.241;39665
-2.355;111.23;39665
-2.194;111.43;39665
-2.217;111.194;39665
-1.912;112.631;39665
-2.163;110.348;39665
-2.109;110.386;39665
-2.111;110.373;39665
-2.098;110.384;39665
-2.1;110.371;39665
-1.929;111.496;39665
-2.073;110.406;39665
-1.93;110.122;39665
-1.393;110.104;39665
-0.22;116.566;39665
-1.098;110.317;39665
-1.175;109.467;39665
-1.024;110.262;39665
-0.999;110.063;39665
-1.001;110.05;39665
-0.96;110.078;39665
-0.962;110.065;39665
-0.718;111.398;39665
-0.78;110.961;39665
-0.782;110.949;39665
-0.77;110.959;39665
-0.582;112.223;39665
-0.583;112.213;39665
-0.627;111.664;39665
-0.726;110.981;39665
-0.727;110.97;39665
-0.657;111.317;39665
-0.558;111.943;39665
-0.513;112.186;39665
-0.57;111.556;39665
-0.683;110.569;39665
-0.551;111.35;39665
-0.473;111.761;39665
-0.423;112.048;39665
-0.416;112.05;39665
-0.45;111.751;39665
-0.463;111.66;39665
-0.607;110.6;39665
-0.609;110.588;39665
-0.312;112.571;39665
-0.237;112.965;39665
-0.243;112.92;39665
-0.302;111.938;39665
-0.473;110.539;39665
-0.512;110.26;39665
-0.462;110.537;39665
-0.429;110.563;39665
-0.436;110.442;39665
-0.507;109.956;39665
-0.383;110.446;39665
-0.181;111.705;39665
0.014;112.083;39665
0.046;112.108;39665
0.045;112.098;39665
0.187;112.203;39665
0.186;112.193;39665
0.169;112.078;39665
0.202;112.24;39665
0.099;111.458;39665
-0.22;109.248;39665
0.218;112.218;39665
0.211;112.17;39665
0.209;112.161;39665
0;110.7;39665
0.236;112.215;39665
0.261;112.274;39665
0.246;112.169;39665
0.244;112.16;39665
-0.181;109.282;39665
0.255;112.168;39665
0.253;112.158;39665
0.308;112.468;39665
0.306;112.459;39665
0.273;112.165;39665
0.315;112.391;39665
0.314;112.382;39665
-0.13;109.318;39665
-0.132;109.304;39665
0.312;112.238;39665
0.406;112.699;39665
0.307;112.004;39665
0.306;111.994;39665
0.367;112.367;39665
0.008;109.63;39665
0.461;112.252;39665
0.124;109.876;39665
0.439;111.843;39665
0.509;112.264;39665
0.5;112.198;39665
0.444;111.741;39665
0.569;112.551;39665
0.535;112.254;39665
0.587;112.551;39665
0.544;112.253;39665
0.529;112.148;39665
0.267;110.365;39665
0.266;110.353;39665
0.553;112.251;39665
0.314;110.394;39665
0.149;109.259;39665
0.147;109.245;39665
0.703;112.907;39665
0.538;111.751;39665
0.664;112.568;39665
0.633;112.301;39665
0.632;112.292;39665
0.629;112.273;39665
0.638;112.272;39665
0.637;112.262;39665
0.643;112.242;39665
0.701;112.576;39665
0.734;112.74;39665
0.77;112.929;39665
0.679;112.295;39665
0.678;112.285;39665
0.496;110.884;39665
0.494;110.873;39665
0.707;112.291;39665
0.705;112.281;39665
0.49;110.629;39665
0.751;112.345;39665
0.842;112.912;39665
0.669;111.649;39665
0.668;111.64;39665
0.829;112.626;39665
0.827;112.617;39665
0.547;110.597;39665
0.699;111.522;39665
0.704;111.526;39665
0.586;110.586;39665
0.576;110.446;39665
0.891;112.555;39665
0.89;112.546;39665
0.599;110.537;39665
0.621;110.615;39665
0.619;110.604;39665
0.921;112.635;39665
0.601;110.407;39665
0.69;110.955;39665
0.688;110.944;39665
0.74;111.239;39665
0.739;111.229;39665
0.667;110.655;39665
0.638;110.449;39665
0.962;112.66;39665
0.669;110.659;39665
0.974;112.677;39665
0.972;112.668;39665
0.642;110.406;39665
0.874;111.858;39665
0.641;110.263;39665
0.742;110.885;39665
0.702;110.609;39665
0.695;110.563;39665
0.694;110.552;39665
0.706;110.562;39665
0.704;110.55;39665
0.863;111.517;39665
0.64;109.964;39665
0.651;109.963;39665
0.629;109.811;39665
0.84;111.218;39665
0.757;110.635;39665
0.645;109.848;39665
0.757;110.641;39665
0.756;110.629;39665
0.725;110.424;39665
0.635;109.818;39665
0.633;109.805;39665
0.957;111.929;39665
0.955;111.92;39665
0.764;110.617;39665
0.649;109.842;39665
0.846;111.105;39665
0.844;111.094;39665
0.808;110.848;39665
0.742;110.398;39665
0.559;109.155;39665
0.702;110.051;39665
0.674;109.864;39665
0.712;110.049;39665
0.727;110.009;39665
0.726;109.997;39665
0.717;109.935;39665
0.738;110.008;39665
0.736;109.996;39665
0.866;110.828;39665
0.748;110.006;39665
0.914;111.095;39665
0.811;110.376;39665
0.764;110.042;39665
0.659;109.299;39665
0.88;110.775;39665
0.878;110.764;39665
0.827;110.415;39665
0.825;110.403;39665
0.66;109.292;39665
0.89;110.774;39665
0.888;110.763;39665
0.837;110.413;39665
0.706;109.455;39665
0.761;109.754;39665
0.977;111.165;39665
0.975;111.155;39665
0.69;109.188;39665
0.688;109.174;39665
0.989;111.184;39665
0.988;111.174;39665
0.872;110.373;39665
0.871;110.361;39665
0.893;110.441;39665
0.814;109.746;39665
0.813;109.734;39665
0.914;110.385;39665
0.818;109.74;39665
0.85;109.736;39665
0.841;109.373;39665
0.814;108.937;39665
0.996;110.03;39665
0.924;109.532;39665
0.922;109.519;39665
1.01;110.051;39665
0.934;109.531;39665
0.933;109.517;39665
1.02;110.05;39665
1.036;110.085;39665
0.891;109.074;39665
0.961;109.486;39665
0.89;109.069;39665
0.965;109.494;39665
0.963;109.481;39665
1.069;110.123;39665
1.08;110.121;39665
1.015;109.459;39665
1.439;109.658;39665
1.502;109.571;39665
1.672;109.32;39665
1.676;109.327;39665
1.545;109.613;39665
1.543;109.622;39665
1.514;109.571;39665
1.465;109.778;39665
0.368;109.097;39665
-0.421;111.576;39665
-1.383;110.106;39665
1.696;109.334;39666
1.697;109.328;39666
0.612;109.152;39666
0.361;109.104;39666
0.362;109.097;39666
-0.222;109.334;39666
-0.218;109.327;39666
1.427;117.853;39666
2.561;117.832;39666
2.562;117.47;39666
-1.007;110.064;39666
-0.91;109.761;39666
-0.467;110.471;39666
0.64;111.504;39666
0.707;110.807;39666
0.709;110.799;39666
0.574;109.355;39666
0.586;109.169;39666
0.717;109.908;39666
1.428;117.854;39667
1.475;117.206;39667
0.376;109.085;39667
0.374;109.102;39667
-0.995;110.061;39667
-1.392;110.104;39667
-3.019;114.841;39667
-3.027;114.831;39667
-3.028;114.84;39667
-3.03;114.849;39667
-3.078;115.112;39667
-3.044;114.819;39667
-3.087;115.111;39667
-2.73;111.787;39667
-3.995;115.024;39667
-3.079;115.104;39667
-1.385;110.111;39667
-1.386;110.102;39667
-1.015;110.254;39667
-0.996;110.061;39667
-0.949;110.072;39667
-0.95;110.063;39667
-3.592;114.964;39667
-3.598;114.921;39667
-3.305;115.924;39667
-3.306;115.914;39667
-3.414;114.782;39667
-3.415;114.771;39667
-3.204;114.961;39667
-3.255;113.972;39667
-3.082;115.111;39667
-3.083;115.1;39667
-2.995;115.07;39667
-3.028;114.836;39667
-3.03;114.826;39667
-2.981;112.919;39667
-2.525;115.278;39667
-2.519;115.047;39667
-2.982;111.583;39667
-2.985;111.565;39667
-2.98;111.576;39667
-2.469;114.034;39667
-2.794;110.879;39667
-2.28;113.848;39667
-1.983;114.871;39667
-1.958;110.492;39667
-1.865;110.408;39667
-1.848;110.172;39667
-1.803;110.095;39667
-1.66;110.476;39667
-1.661;110.491;39667
-1.664;110.47;39667
-1.438;110.576;39667
-1.441;110.272;39667
-1.388;110.101;39667
-1.299;110.445;39667
-1.303;110.438;39667
-1.285;110.371;39667
-1.047;110.281;39667
-1.05;110.26;39667
-1.053;110.277;39667
-1.056;110.255;39667
-1.015;110.249;39667
-0.981;110.2;39667
-0.973;110.193;39667
-0.948;110.076;39667
-0.656;111.672;39667
-0.659;111.656;39667
-0.573;112.201;39667
-0.651;111.666;39667
-0.831;109.869;39667
-0.841;109.799;39667
-0.582;111.554;39667
-0.574;111.563;39667
-0.576;111.548;39667
-0.832;109.815;39667
-0.835;109.792;39667
-0.804;109.811;39667
-0.512;111.739;39667
-0.78;109.878;39667
-0.79;109.809;39667
-0.649;110.603;39667
-0.652;110.583;39667
-0.526;111.294;39667
0.283;116.946;39667
-0.652;110.598;39667
-0.655;110.578;39667
-0.639;110.597;39667
-0.524;111.288;39667
-0.489;111.356;39667
-0.496;111.302;39667
-0.305;112.546;39667
-0.409;111.651;39667
-0.294;112.298;39667
-0.306;112.293;39667
-0.293;112.307;39667
-0.295;112.291;39667
-0.19;112.622;39667
-0.204;112.286;39667
-0.18;112.298;39667
-0.157;112.295;39667
-0.036;112.726;39667
-0.024;112.656;39667
-0.013;112.654;39667
-0.061;112.078;39667
-0.05;112.076;39667
-0.064;112.073;39667
-0.05;112.087;39667
-0.053;112.071;39667
-0.055;112.057;39667
-0.328;109.946;39667
0.024;112.197;39667
0.022;112.183;39667
0.044;112.179;39667
0.046;112.188;39667
0.051;112.066;39667
0.077;112.168;39667
-0.271;109.305;39667
0.151;112.202;39667
0.15;112.197;39667
-0.266;109.325;39667
-0.269;109.3;39667
-0.237;109.321;39667
0.178;112.073;39667
-0.187;109.262;39667
-0.18;109.28;39667
0.338;112.382;39667
0.352;112.244;39667
0.35;112.23;39667
0.361;112.228;39667
0.417;112.379;39667
0.529;112.594;39667
0.509;112.373;39667
0.473;112.131;39667
0.471;112.116;39667
0.503;112.258;39667
0.501;112.244;39667
0.523;112.313;39667
0.517;112.271;39667
0.514;112.257;39667
0.522;112.308;39667
0.516;112.266;39667
0.514;112.252;39667
0.594;112.565;39667
0.59;112.538;39667
0.564;112.36;39667
0.562;112.346;39667
0.605;112.564;39667
0.575;112.358;39667
0.573;112.344;39667
0.814;113.142;39667
0.71;112.416;39667
0.486;110.683;39667
0.757;112.502;39667
0.725;112.281;39667
0.486;110.678;39667
0.659;111.384;39667
0.528;110.429;39667
0.602;110.75;39667
0.747;111.569;39667
0.912;112.623;39667
0.681;111.033;39667
0.935;112.633;39667
0.646;110.611;39667
0.666;110.665;39667
0.7;110.971;39667
0.669;110.678;39667
0.698;110.787;39667
0.695;110.769;39667
0.711;110.785;39667
0.708;110.767;39667
0.807;111.357;39667
0.805;111.34;39667
0.739;110.892;39667
0.737;110.874;39667
0.687;110.54;39667
0.736;110.782;39667
0.733;110.763;39667
0.809;111.203;39667
0.64;110.033;39667
0.821;111.201;39667
0.641;109.946;39667
0.814;111.195;39667
0.636;110.027;39667
0.789;110.86;39667
0.786;110.842;39667
0.65;109.938;39667
0.865;111.29;39667
0.863;111.274;39667
0.858;111.24;39667
0.816;110.874;39667
0.997;111.943;39667
0.809;110.651;39667
0.806;110.632;39667
0.725;110.079;39667
1.01;111.956;39667
1.008;111.941;39667
1.02;111.939;39667
0.946;111.43;39667
0.86;110.831;39667
0.87;110.811;39667
1.02;111.949;39667
1.017;111.934;39667
0.862;110.826;39667
0.831;110.623;39667
0.874;110.824;39667
0.872;110.806;39667
0.918;111.034;39667
0.916;111.017;39667
0.81;110.311;39667
0.749;109.898;39667
0.976;111.337;39667
0.906;110.782;39667
0.885;110.634;39667
0.987;111.25;39667
0.958;111.047;39667
0.975;111.079;39667
0.972;111.062;39667
0.947;110.888;39667
0.898;110.46;39667
0.901;110.472;39667
1.016;111.154;39667
1.213;109.521;39667
1.313;109.529;39667
1.306;109.523;39667
1.37;109.582;39667
-3.083;115.113;39667
-2.969;111.584;39668
0.625;108.984;39670
1.676;109.31;39670
1.784;109.362;39670
1.783;109.353;39670
-0.242;116.593;39672
-0.245;116.613;39672
-0.241;116.608;39672
-1.162;109.974;39672
-2.599;110.606;39672
-2.601;110.615;39672
-2.804;111.653;39672
-2.698;110.725;39672
-2.7;110.715;39672
-2.689;110.723;39672
-2.58;110.845;39672
-2.305;111.013;39672
-2.063;110.602;39672
-1.683;110.482;39672
-0.578;111.709;39672
0.031;112.169;39672
0.136;112.193;39672
0.143;112.11;39672
0.798;112.762;39672
0.649;111.727;39672
0.847;112.657;39672
0.415;109.011;39672
0.43;109.044;39672
0.459;109.11;39672
0.841;111.526;39672
0.85;111.525;39672
0.849;111.516;39672
0.616;109.911;39672
0.554;109.205;39672
0.558;109.159;39672
0.586;109.205;39672
0.591;109.17;39672
0.58;109.092;39672
0.787;110.384;39672
0.778;110.317;39672
0.631;109.096;39672
0.653;109.104;39672
0.651;109.093;39672
0.652;109.098;39672
0.668;109.142;39672
0.914;110.757;39672
0.913;110.748;39672
0.911;110.739;39672
0.701;109.228;39672
0.886;110.305;39672
0.885;110.296;39672
0.741;109.154;39672
